0 0.220667 -0.000583378 0.751707

-0.000583378 0.751707 0.00105648 -1.86749

0.00105648 -1.86749 -0.000678819 1.21827

-0.000678819 1.21827 -6.37922e-005 0.638413

-6.37922e-005 0.638413 0.000179173 -0.285922

0.000179173 -0.285922 -3.2899e-005 -0.242724

-3.2899e-005 -0.242724 4.98305e-005 -0.377181

4.98305e-005 -0.377181 2.69104e-005 -0.242553

2.69104e-005 -0.242553 8.21576e-005 0.0373915

8.21576e-005 0.0373915 -0.000128874 0.760987

-0.000128874 0.760987 -7.11057e-005 0.788662

-7.11057e-005 0.788662 -0.000262259 0.432366

-0.000262259 0.432366 0.000479029 -1.34013

0.000479029 -1.34013 -0.000151264 -0.525862

-0.000151264 -0.525862 0.000307879 -0.528425

0.000307879 -0.528425 -0.000674698 1.13156

-0.000674698 1.13156 0.000787578 -0.85182

0.000787578 -0.85182 -0.000772281 1.41772

-0.000772281 1.41772 0.000687472 -0.483058

0.000687472 -0.483058 -0.00044983 1.32851

-0.00044983 1.32851 0.000149626 0.711004

0.000149626 0.711004 5.50309e-005 0.901472

5.50309e-005 0.901472 -0.000536046 1.38911

-0.000536046 1.38911 0.000659892 -1.0179

0.000659892 -1.0179 -0.000196116 0.138504

-0.000196116 0.138504 4.67941e-005 0.235885

4.67941e-005 0.235885 -0.000205505 0.585954

-0.000205505 0.585954 -2.81078e-005 -0.173703

-2.81078e-005 -0.173703 0.000408306 -1.08514

0.000408306 -1.08514 -0.0004066 0.208273

-0.0004066 0.208273 0.000554018 -0.69395

0.000554018 -0.69395 -0.000512435 1.39553

-0.000512435 1.39553 -0.000273166 0.717849

-0.000273166 0.717849 0.000759172 -1.43492

0.000759172 -1.43492 -0.000401302 0.511838

-0.000401302 0.511838 -0.000372485 0.29157

-0.000372485 0.29157 0.00109309 -1.94012

0.00109309 -1.94012 -0.00102137 1.7309

-0.00102137 1.7309 0.000580154 -0.113472

0.000580154 -0.113472 -0.000646655 1.17499

-0.000646655 1.17499 0.000841282 -1.02849

0.000841282 -1.02849 -0.000486991 1.31096

-0.000486991 1.31096 -0.000373317 1.02065

-0.000373317 1.02065 0.00104063 -1.28557

0.00104063 -1.28557 -0.00126254 2.02762

-0.00126254 2.02762 0.000809894 -1.4769

0.000809894 -1.4769 -0.000261113 -0.607998

-0.000261113 -0.607998 0.000203076 -1.1491

0.000203076 -1.1491 0.000105476 -0.593595

0.000105476 -0.593595 -0.000222758 0.531482

-0.000222758 0.531482 -6.40732e-005 0.453666

-6.40732e-005 0.453666 0.000384236 0.029854

0.000384236 0.029854 -0.000992131 1.68092

-0.000992131 1.68092 0.00115614 -2.02553

0.00115614 -2.02553 -0.000705391 0.511185

-0.000705391 0.511185 0.000354685 -0.761216

0.000354685 -0.761216 -2.29766e-005 -0.118321

-2.29766e-005 -0.118321 -0.000488704 0.4005

-0.000488704 0.4005 0.00108557 -1.71968

0.00108557 -1.71968 -0.00119765 2.02222

-0.00119765 2.02222 0.000390601 -0.703207

0.000390601 -0.703207 0.00053488 -1.31939

0.00053488 -1.31939 -0.000390122 0.952777

-0.000390122 0.952777 -0.00041328 1.11829

-0.00041328 1.11829 0.000482501 -0.947917

0.000482501 -0.947917 -0.000226723 -0.408616

-0.000226723 -0.408616 0.000165874 -1.09362

0.000165874 -1.09362 0.00013545 -0.882905

0.00013545 -0.882905 1.23266e-005 0.0592394

1.23266e-005 0.0592394 -0.000422164 1.06795

-0.000422164 1.06795 0.000560403 -0.203029

0.000560403 -0.203029 -0.000740558 1.55217

-0.000740558 1.55217 0.000661459 -0.691646

0.000661459 -0.691646 -9.45374e-005 0.636417

-9.45374e-005 0.636417 -0.000764421 1.45398

-0.000764421 1.45398 0.000990738 -1.85633

0.000990738 -1.85633 -0.000673346 0.183345

-0.000673346 0.183345 0.00072561 -1.41305

0.00072561 -1.41305 -0.000356871 0.90885

-0.000356871 0.90885 -0.000654424 1.30365

-0.000654424 1.30365 0.0012442 -1.83544

0.0012442 -1.83544 -0.00130792 1.74412

-0.00130792 1.74412 0.00104191 -1.73905

0.00104191 -1.73905 -0.000766763 0.404087

-0.000766763 0.404087 0.00101366 -1.59329

0.00101366 -1.59329 -0.00110566 1.88309

-0.00110566 1.88309 0.000780821 -0.611072

0.000780821 -0.611072 -0.000765033 1.1112

-0.000765033 1.1112 0.000616349 -1.29771

0.000616349 -1.29771 1.9639e-005 -0.378342

1.9639e-005 -0.378342 -0.00016009 0.647081

-0.00016009 0.647081 -0.000254836 0.808019

-0.000254836 0.808019 0.000500174 -0.407157

0.000500174 -0.407157 -0.000647712 1.07861

-0.000647712 1.07861 0.000840302 -0.933272

0.000840302 -0.933272 -0.000694609 1.59248

-0.000694609 1.59248 0.000339987 0.367345

0.000339987 0.367345 -0.000534968 0.978138

-0.000534968 0.978138 0.000580996 -1.2999

0.000580996 -1.2999 -0.000290498 -0.440552

